surface_m2,log_surface,rooms,bathrooms,total_rooms,rooms_per_m2,city_tier,prop_tier,city_encoded,is_sale,is_apartment,is_villa,is_studio,type_appartement
-0.4,-0.9219346318877404,0.0,0.0,0.0,0.9328358208955225,3,2,4,1,1,0,0,True
0.47761194029850745,0.43307763196796784,0.0,0.0,0.0,-0.4701492537313433,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,0.0,0.0,0.0,-0.5373134328358209,3,2,4,1,1,0,0,True
1.2537313432835822,0.8205675727874405,0.0,0.0,0.0,-0.5597014925373135,3,2,4,1,1,0,0,True
0.29850746268656714,0.3007528914583828,0.0,0.0,0.0,-0.41791044776119407,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.3432835820895523,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.3432835820895523,3,2,4,1,1,0,0,True
-0.3582089552238806,-0.7436629127483482,0.0,0.0,0.0,0.5597014925373135,2,2,2,1,1,0,0,True
-0.2716417910447761,-0.47772785065141865,1.0,0.0,1.0,0.9925373134328359,3,2,4,1,1,0,0,True
0.44776119402985076,0.4127264116291595,3.0,0.0,3.0,0.2164179104477612,3,2,4,1,1,0,0,True
-0.26865671641791045,-0.47017251934501153,0.0,0.0,0.0,0.14179104477611945,3,2,4,1,1,0,0,True
1.5522388059701493,0.9258056350396148,4.0,0.0,4.0,-0.15671641791044774,3,2,4,1,1,0,0,True
0.5074626865671642,0.452840583627746,0.0,0.0,0.0,-0.4701492537313433,3,2,4,1,1,0,0,True
